Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	BTO:0005922	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0005923	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0005924	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0005925	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0005926	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0005927	IAO:0000115	Human laryngeal squamous cell carcinoma cell line; established from Korean patients.	
ERROR	duplicate_definition	BTO:0001950	IAO:0000115	Human hepatoma cell line.	
ERROR	duplicate_definition	BTO:0004126	IAO:0000115	Human hepatoma cell line.	
ERROR	duplicate_definition	BTO:0005987	IAO:0000115	Human hepatoma cell line.	
ERROR	duplicate_definition	BTO:0003169	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003170	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003187	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003188	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003189	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003190	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003191	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003227	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003760	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004469	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004471	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005721	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0006281	IAO:0000115	Human hepatocellular carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005056	IAO:0000115	Human hepatocellular carcinoma (HCC) cell line.	
ERROR	duplicate_definition	BTO:0005057	IAO:0000115	Human hepatocellular carcinoma (HCC) cell line.	
ERROR	duplicate_definition	BTO:0003887	IAO:0000115	Human head and neck squamous cell carcinoma (HNSCC) cell line.	
ERROR	duplicate_definition	BTO:0003888	IAO:0000115	Human head and neck squamous cell carcinoma (HNSCC) cell line.	
ERROR	duplicate_definition	BTO:0003889	IAO:0000115	Human head and neck squamous cell carcinoma (HNSCC) cell line.	
ERROR	duplicate_definition	BTO:0003890	IAO:0000115	Human head and neck squamous cell carcinoma (HNSCC) cell line.	
ERROR	duplicate_definition	BTO:0003891	IAO:0000115	Human head and neck squamous cell carcinoma (HNSCC) cell line.	
ERROR	duplicate_definition	BTO:0004034	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0004035	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0004036	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0004037	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0004039	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0004040	IAO:0000115	Human gynecologic ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0002824	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0003218	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0003231	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0003232	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0005364	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0005396	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0005865	IAO:0000115	Human glioma cell line.	
ERROR	duplicate_definition	BTO:0006002	IAO:0000115	Human glioblastoma multiforme stem cell line, GSC.	
ERROR	duplicate_definition	BTO:0006003	IAO:0000115	Human glioblastoma multiforme stem cell line, GSC.	
ERROR	duplicate_definition	BTO:0006004	IAO:0000115	Human glioblastoma multiforme stem cell line, GSC.	
ERROR	duplicate_definition	BTO:0001557	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0002216	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0002253	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004213	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004222	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004448	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004449	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004450	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004451	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004452	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004453	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004454	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004455	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004456	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004457	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004458	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004459	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004860	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0005311	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0005458	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0006221	IAO:0000115	Human glioblastoma cell line.	
ERROR	duplicate_definition	BTO:0004214	IAO:0000115	Human glial tumor cell line; originated from grade IV human glioblastoma biopsy specimens.	
ERROR	duplicate_definition	BTO:0004215	IAO:0000115	Human glial tumor cell line; originated from grade IV human glioblastoma biopsy specimens.	
ERROR	duplicate_definition	BTO:0005430	IAO:0000115	Human gastric carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005443	IAO:0000115	Human gastric carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005459	IAO:0000115	Human gastric carcinoma cell line.	
ERROR	duplicate_definition	BTO:0002392	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0003219	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0003478	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0003479	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0003878	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0004953	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0005171	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0005466	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0005917	IAO:0000115	Human gastric cancer cell line.	
ERROR	duplicate_definition	BTO:0003763	IAO:0000115	Human fibrosarcoma cell line.	
ERROR	duplicate_definition	BTO:0003764	IAO:0000115	Human fibrosarcoma cell line.	
ERROR	duplicate_definition	BTO:0002866	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0002867	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004598	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004599	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004600	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004601	IAO:0000115	Human esophageal squamous cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005572	IAO:0000115	Human esophageal carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005573	IAO:0000115	Human esophageal carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005757	IAO:0000115	Human esophageal carcinoma cell line.	
ERROR	duplicate_definition	BTO:0002563	IAO:0000115	Human epithelial ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0002564	IAO:0000115	Human epithelial ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0002565	IAO:0000115	Human epithelial ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0002566	IAO:0000115	Human epithelial ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0005438	IAO:0000115	Human epithelial ovarian cancer cell line.	
ERROR	duplicate_definition	BTO:0006061	IAO:0000115	Human embryonic stem cell line from a male; established from human blastocysts.	
ERROR	duplicate_definition	BTO:0006062	IAO:0000115	Human embryonic stem cell line from a male; established from human blastocysts.	
ERROR	duplicate_definition	BTO:0000891	IAO:0000115	Human embryonal carcinoma (teratocarcinoma). NTERA-2 was cloned from cell line TERA-2 which was derived from a metastatic teratocarcinoma of a 22-year-old Caucasian male.	
ERROR	duplicate_definition	BTO:0002573	IAO:0000115	Human embryonal carcinoma (teratocarcinoma). NTERA-2 was cloned from cell line TERA-2 which was derived from a metastatic teratocarcinoma of a 22-year-old Caucasian male.	
ERROR	duplicate_definition	BTO:0002825	IAO:0000115	Human colorectal tumor cell line.	
ERROR	duplicate_definition	BTO:0002838	IAO:0000115	Human colorectal tumor cell line.	
ERROR	duplicate_definition	BTO:0005674	IAO:0000115	Human colorectal tumor cell line.	
ERROR	duplicate_definition	BTO:0002047	IAO:0000115	Human colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0003316	IAO:0000115	Human colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0003746	IAO:0000115	Human colorectal cancer cell line.	
ERROR	duplicate_definition	BTO:0002568	IAO:0000115	Human colonic adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003258	IAO:0000115	Human colonic adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003259	IAO:0000115	Human colonic adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003260	IAO:0000115	Human colonic adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0001535	IAO:0000115	Human colon; colorectal adenocarcinoma cell line. Morphology: epithelial.	
ERROR	duplicate_definition	BTO:0001536	IAO:0000115	Human colon; colorectal adenocarcinoma cell line. Morphology: epithelial.	
ERROR	duplicate_definition	BTO:0003105	IAO:0000115	Human colon carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003172	IAO:0000115	Human colon carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003460	IAO:0000115	Human colon carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005279	IAO:0000115	Human colon carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005911	IAO:0000115	Human colon carcinoma cell line.	
ERROR	duplicate_definition	BTO:0002892	IAO:0000115	Human colon cancer cell line.	
ERROR	duplicate_definition	BTO:0004866	IAO:0000115	Human colon cancer cell line.	
ERROR	duplicate_definition	BTO:0004889	IAO:0000115	Human colon cancer cell line.	
ERROR	duplicate_definition	BTO:0005665	IAO:0000115	Human colon cancer cell line.	
ERROR	duplicate_definition	BTO:0005909	IAO:0000115	Human chronic myeloid leukemia in blast crisis; established from the peripheral blood of a 73-year-old man with chronic myeloid leukemia in blast crisis in 1993; cells carry the Philadelphia chromosome; JURL-MK1 and JURL-MK2 are sister cell lines derived from the same patient.	
ERROR	duplicate_definition	BTO:0005910	IAO:0000115	Human chronic myeloid leukemia in blast crisis; established from the peripheral blood of a 73-year-old man with chronic myeloid leukemia in blast crisis in 1993; cells carry the Philadelphia chromosome; JURL-MK1 and JURL-MK2 are sister cell lines derived from the same patient.	
ERROR	duplicate_definition	BTO:0002735	IAO:0000115	Human choroidal melanoma, the most frequent primary ocular neoplasm in humans.	
ERROR	duplicate_definition	BTO:0002736	IAO:0000115	Human choroidal melanoma, the most frequent primary ocular neoplasm in humans.	
ERROR	duplicate_definition	BTO:0002737	IAO:0000115	Human choroidal melanoma, the most frequent primary ocular neoplasm in humans.	
ERROR	duplicate_definition	BTO:0003043	IAO:0000115	Human chondrosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005168	IAO:0000115	Human chondrosarcoma cell line.	
ERROR	duplicate_definition	BTO:0002933	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0002935	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003309	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003310	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003311	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0003934	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0004655	IAO:0000115	Human cholangiocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0004854	IAO:0000115	Human cell line stablished from liver metastases of pancreatic ductal adenocarcinomas.	
ERROR	duplicate_definition	BTO:0004855	IAO:0000115	Human cell line stablished from liver metastases of pancreatic ductal adenocarcinomas.	
ERROR	duplicate_definition	BTO:0002966	IAO:0000115	Human cell line established from a metastatic melanoma.	
ERROR	duplicate_definition	BTO:0002967	IAO:0000115	Human cell line established from a metastatic melanoma.	
ERROR	duplicate_definition	BTO:0002528	IAO:0000115	Human Burkitt's lymphoma cell line, negative for Epstein-Barr virus genome.	
ERROR	duplicate_definition	BTO:0002529	IAO:0000115	Human Burkitt's lymphoma cell line, negative for Epstein-Barr virus genome.	
ERROR	duplicate_definition	BTO:0002734	IAO:0000115	Human bronchial epithelial cell line.	
ERROR	duplicate_definition	BTO:0004603	IAO:0000115	Human bronchial epithelial cell line.	
ERROR	duplicate_definition	BTO:0003741	IAO:0000115	Human breast carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005368	IAO:0000115	Human breast carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004474	IAO:0000115	Human breast cancer cell line.	
ERROR	duplicate_definition	BTO:0004955	IAO:0000115	Human breast cancer cell line.	
ERROR	duplicate_definition	BTO:0005389	IAO:0000115	Human breast cancer cell line, derived from primary human luminal breast epithelial cells of a pleural effusion.	
ERROR	duplicate_definition	BTO:0005390	IAO:0000115	Human breast cancer cell line, derived from primary human luminal breast epithelial cells of a pleural effusion.	
ERROR	duplicate_definition	BTO:0005479	IAO:0000115	Human breast cancer cell line, derived from primary human luminal breast epithelial cells of a pleural effusion.	
ERROR	duplicate_definition	BTO:0001567	IAO:0000115	Human breast cancer cell line that expresses high levels of seprase as do the carcinoma cells in tumors of human breast cancer patients.	
ERROR	duplicate_definition	BTO:0001568	IAO:0000115	Human breast cancer cell line that expresses high levels of seprase as do the carcinoma cells in tumors of human breast cancer patients.	
ERROR	duplicate_definition	BTO:0001671	IAO:0000115	Human bladder tumor (transitional cell carcinoma) cell line.	
ERROR	duplicate_definition	BTO:0003552	IAO:0000115	Human bladder tumor (transitional cell carcinoma) cell line.	
ERROR	duplicate_definition	BTO:0003554	IAO:0000115	Human bladder tumor (transitional cell carcinoma) cell line.	
ERROR	duplicate_definition	BTO:0003553	IAO:0000115	Human bladder transitional cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0004796	IAO:0000115	Human bladder transitional cell carcinoma cell line.	
ERROR	duplicate_definition	BTO:0003544	IAO:0000115	Human bladder cancer cell line.	
ERROR	duplicate_definition	BTO:0004892	IAO:0000115	Human bladder cancer cell line.	
ERROR	duplicate_definition	BTO:0004893	IAO:0000115	Human bladder cancer cell line.	
ERROR	duplicate_definition	BTO:0001936	IAO:0000115	Human B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0004497	IAO:0000115	Human B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0004551	IAO:0000115	Human B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0006353	IAO:0000115	Human B-lymphoblastoid cell line.	
ERROR	duplicate_definition	BTO:0004858	IAO:0000115	Human anaplastic thyroid carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005146	IAO:0000115	Human anaplastic thyroid carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005147	IAO:0000115	Human anaplastic thyroid carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005148	IAO:0000115	Human anaplastic thyroid carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005149	IAO:0000115	Human anaplastic thyroid carcinoma cell line.	
ERROR	duplicate_definition	BTO:0005379	IAO:0000115	Human alveolar rhabdomyosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005381	IAO:0000115	Human alveolar rhabdomyosarcoma cell line.	
ERROR	duplicate_definition	BTO:0005382	IAO:0000115	Human alveolar rhabdomyosarcoma cell line.	
